   3.915061e+04    0.000000e+00 
   1.706146e+05    0.000000e+00 
   8.613134e+04    0.000000e+00 
   8.630901e+03    1.091394e-11 
  -5.777945e+03   -1.818989e-12 
   1.898798e+04   -3.637979e-12 
  -1.011140e+04    3.637979e-12 
   3.452360e+03    9.094947e-13 
  -3.611216e+03   -4.547474e-13 
   1.380944e+04   -5.456968e-12 
  -7.944674e+03    1.818989e-12 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
5 Layers
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   9.556469e+00    0.000000e+00 
  -2.282495e+01   -7.105427e-15 
   4.177993e+01    2.842171e-14 
  -6.642141e+01    1.421085e-14 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   9.383802e+04    0.000000e+00 
   5.324483e+04    0.000000e+00 
   1.962068e+05    0.000000e+00 
   9.082941e+04   -1.455192e-11 
   2.985755e+05    0.000000e+00 
   4.265364e+04   -7.275958e-12 
   3.445254e+04    0.000000e+00 
   1.450224e+05    0.000000e+00 
   7.203712e+04   -1.455192e-11 
   2.473911e+05    0.000000e+00 
   7.595193e+03    1.000444e-11 
  -4.911253e+03   -2.728484e-12 
   1.588086e+04    1.091394e-11 
  -8.378020e+03    1.273293e-11 
   2.416652e+04    3.637979e-12 
   3.452360e+03    3.637979e-12 
  -3.177870e+03   -2.273737e-12 
   1.173802e+04   -3.637979e-12 
  -6.644637e+03    1.091394e-11 
   2.002369e+04   -1.091394e-11 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
6 Layers
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   7.897908e+00   -1.776357e-15 
  -1.777029e+01    0.000000e+00 
   3.159163e+01   -3.552714e-15 
  -4.936192e+01   -1.421085e-14 
   7.108117e+01    2.842171e-14 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   8.530729e+04    0.000000e+00 
   4.698073e+04    0.000000e+00 
   1.706146e+05    0.000000e+00 
   7.830122e+04    1.455192e-11 
   2.559219e+05    2.910383e-11 
   1.096217e+05    2.910383e-11 
   4.265364e+04    7.275958e-12 
   3.132049e+04    0.000000e+00 
   1.279609e+05    2.910383e-11 
   6.264097e+04    1.455192e-11 
   2.132682e+05    2.910383e-11 
   9.396146e+04   -1.455192e-11 
   6.904721e+03   -9.094947e-13 
  -4.333459e+03    2.728484e-12 
   1.380944e+04   -7.275958e-12 
  -7.222431e+03   -6.366463e-12 
   2.071416e+04    0.000000e+00 
  -1.011140e+04    7.275958e-12 
   3.452360e+03    2.728484e-12 
  -2.888972e+03    0.000000e+00 
   1.035708e+04    3.637979e-12 
  -5.777945e+03    7.275958e-12 
   1.726180e+04    1.091394e-11 
  -8.666917e+03    5.456968e-12 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00   -5.551115e-16 
7 Layers
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   6.809931e+00   -8.881784e-16 
  -1.454666e+01   -5.329071e-15 
   2.518466e+01   -1.065814e-14 
  -3.872393e+01    0.000000e+00 
   5.516447e+01    0.000000e+00 
  -7.450629e+01    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   7.921391e+04    0.000000e+00 
   4.250638e+04   -7.275958e-12 
   1.523344e+05    0.000000e+00 
   6.935251e+04   -1.455192e-11 
   2.254550e+05    0.000000e+00 
   9.619864e+04    0.000000e+00 
   2.985755e+05    0.000000e+00 
   4.265364e+04   -7.275958e-12 
   2.908331e+04   -3.637979e-12 
   1.157742e+05   -1.455192e-11 
   5.592944e+04    7.275958e-12 
   1.888947e+05    0.000000e+00 
   8.277557e+04    1.455192e-11 
   2.620152e+05    0.000000e+00 
   6.411526e+03   -5.456968e-12 
  -3.920748e+03    0.000000e+00 
   1.232986e+04    2.728484e-11 
  -6.397010e+03    2.728484e-12 
   1.824819e+04   -2.182787e-11 
  -8.873273e+03   -1.091394e-11 
   2.416652e+04    1.818989e-11 
   3.452360e+03   -1.818989e-12 
  -2.682617e+03   -4.547474e-12 
   9.370692e+03    3.637979e-12 
  -5.158879e+03    6.366463e-12 
   1.528902e+04    5.456968e-12 
  -7.635142e+03    4.547474e-12 
   2.120736e+04   -2.910383e-11 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    1.110223e-16 
8 Layers
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   6.046836e+00    8.881784e-16 
  -1.234048e+01   -1.776357e-15 
   2.085541e+01    0.000000e+00 
  -3.159163e+01    0.000000e+00 
   4.454914e+01    0.000000e+00 
  -5.972793e+01   -2.842171e-14 
   7.712801e+01    2.842171e-14 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   7.464388e+04    0.000000e+00 
   3.915061e+04    0.000000e+00 
   1.386243e+05    0.000000e+00 
   6.264097e+04   -1.455192e-11 
   2.026048e+05   -2.910383e-11 
   8.613134e+04    0.000000e+00 
   2.665853e+05    0.000000e+00 
   1.096217e+05    1.455192e-11 
   4.265364e+04    7.275958e-12 
   2.740543e+04    3.637979e-12 
   1.066341e+05    1.455192e-11 
   5.089579e+04   -1.455192e-11 
   1.706146e+05   -2.910383e-11 
   7.438616e+04   -1.455192e-11 
   2.345950e+05    2.910383e-11 
   9.787652e+04    0.000000e+00 
   6.041630e+03   -9.094947e-13 
  -3.611216e+03   -4.547474e-13 
   1.122017e+04    2.000888e-11 
  -5.777945e+03    5.456968e-12 
   1.639871e+04   -1.455192e-11 
  -7.944674e+03    0.000000e+00 
   2.157725e+04    0.000000e+00 
  -1.011140e+04    0.000000e+00 
   3.452360e+03   -6.366463e-12 
  -2.527851e+03    9.094947e-13 
   8.630901e+03    1.637090e-11 
  -4.694580e+03    6.366463e-12 
   1.380944e+04   -2.000888e-11 
  -6.861310e+03    4.547474e-12 
   1.898798e+04   -7.275958e-12 
  -9.028039e+03    1.637090e-11 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00   -1.110223e-16 
9 Layers
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   5.484658e+00   -8.881784e-16 
  -1.074993e+01    1.776357e-15 
   1.777029e+01   -7.105427e-15 
  -2.654575e+01    7.105427e-15 
   3.707629e+01    0.000000e+00 
  -4.936192e+01   -7.105427e-15 
   6.340265e+01   -1.421085e-14 
  -7.919847e+01    1.421085e-14 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   7.108941e+04    1.455192e-11 
   3.654057e+04    0.000000e+00 
   1.279609e+05    0.000000e+00 
   5.742089e+04    1.455192e-11 
   1.848325e+05    0.000000e+00 
   7.830122e+04    0.000000e+00 
   2.417040e+05   -2.910383e-11 
   9.918154e+04   -2.910383e-11 
   2.985755e+05    0.000000e+00 
   4.265364e+04   -7.275958e-12 
   2.610041e+04    7.275958e-12 
   9.952517e+04    0.000000e+00 
   4.698073e+04    7.275958e-12 
   1.563967e+05    0.000000e+00 
   6.786105e+04    0.000000e+00 
   2.132682e+05   -2.910383e-11 
   8.874138e+04    1.455192e-11 
   2.701397e+05    5.820766e-11 
   5.753934e+03    9.094947e-13 
  -3.370468e+03   -2.728484e-12 
   1.035708e+04    9.094947e-12 
  -5.296450e+03    9.094947e-13 
   1.496023e+04    5.456968e-12 
  -7.222431e+03    1.818989e-12 
   1.956337e+04   -1.091394e-11 
  -9.148413e+03    9.094947e-12 
   2.416652e+04    6.912160e-11 
   3.452360e+03    3.637979e-12 
  -2.407477e+03    2.273737e-12 
   8.055507e+03    1.000444e-11 
  -4.333459e+03   -8.185452e-12 
   1.265865e+04   -1.818989e-12 
  -6.259440e+03    4.547474e-12 
   1.726180e+04   -7.275958e-12 
  -8.185422e+03    8.185452e-12 
   2.186495e+04    3.637979e-11 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    2.220446e-16 
10 Layers
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   5.054661e+00    0.000000e+00 
  -9.556469e+00    1.776357e-15 
   1.547990e+01    5.329071e-15 
  -2.282495e+01   -7.105427e-15 
   3.159163e+01   -1.065814e-14 
  -4.177993e+01    0.000000e+00 
   5.338986e+01    0.000000e+00 
  -6.642141e+01   -1.421085e-14 
   8.087458e+01    1.421085e-14 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
  -0.000000e+00    0.000000e+00 
   6.824583e+04    0.000000e+00 
   3.445254e+04    7.275958e-12 
   1.194302e+05    0.000000e+00 
   5.324483e+04    0.000000e+00 
   1.706146e+05    0.000000e+00 
   7.203712e+04    1.455192e-11 
   2.217989e+05    0.000000e+00 
   9.082941e+04   -1.455192e-11 
   2.729833e+05    0.000000e+00 
   1.096217e+05    2.910383e-11 
   4.265364e+04    0.000000e+00 
   2.505639e+04    0.000000e+00 
   9.383802e+04    0.000000e+00 
   4.384868e+04    7.275958e-12 
   1.450224e+05    0.000000e+00 
   6.264097e+04    1.455192e-11 
   1.962068e+05   -2.910383e-11 
   8.143327e+04   -1.455192e-11 
   2.473911e+05    2.910383e-11 
   1.002256e+05    0.000000e+00 
   5.523776e+03   -9.094947e-13 
  -3.177870e+03   -3.183231e-12 
   9.666609e+03    7.275958e-12 
  -4.911253e+03    5.456968e-12 
   1.380944e+04    3.637979e-12 
  -6.644637e+03   -4.547474e-12 
   1.795227e+04   -3.637979e-12 
  -8.378020e+03    1.637090e-11 
   2.209511e+04   -7.275958e-12 
  -1.011140e+04    7.275958e-12 
   3.452360e+03    0.000000e+00 
  -2.311178e+03    2.728484e-12 
   7.595193e+03    4.547474e-12 
  -4.044561e+03    5.002221e-12 
   1.173802e+04    7.275958e-12 
  -5.777945e+03   -8.185452e-12 
   1.588086e+04   -2.182787e-11 
  -7.511328e+03    8.185452e-12 
   2.002369e+04    1.455192e-11 
  -9.244712e+03   -3.637979e-12 
   0.000000e+00    0.000000e+00 
   0.000000e+00    0.000000e+00 
   0.000000e+00    7.216450e-16 
