r         sigmar      sigmatheta   sigmaz  taurtheta    taurz    tauthetaz
6264.26426   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6276.27628   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6288.28829   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6300.30030   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6312.31231   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6324.32432   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6336.33634   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6348.34835   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6360.36036   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6372.37237   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6384.38438   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6396.39640   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6408.40841   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6420.42042   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6432.43243   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6444.44444   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6456.45646   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6468.46847   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6480.48048   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6492.49249   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6504.50450   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6516.51652   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6528.52853   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6540.54054   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6552.55255   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6564.56456   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6576.57658   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6588.58859   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6600.60060   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6612.61261   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6624.62462   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6636.63664   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6648.64865   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6660.66066   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6672.67267   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6684.68468   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6696.69670   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6708.70871   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6720.72072   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6732.73273   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6744.74474   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6756.75676   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6768.76877   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6780.78078   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6792.79279   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6804.80480   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6816.81682   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6828.82883   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6840.84084   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6852.85285   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6864.86486   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6876.87688   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6888.88889   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6900.90090   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6912.91291   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6924.92492   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6936.93694   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6948.94895   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6960.96096   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6972.97297   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6984.98498   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
6996.99700   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7009.00901   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7021.02102   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7033.03303   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7045.04505   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7057.05706   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7069.06907   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7081.08108   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7093.09309   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7105.10511   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7117.11712   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7129.12913   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7141.14114   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7153.15315   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7165.16517   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7177.17718   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7189.18919   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7201.20120   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7213.21321   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7225.22523   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7237.23724   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7249.24925   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7261.26126   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7273.27327   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7285.28529   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7297.29730   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7309.30931   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7321.32132   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7333.33333   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7345.34535   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7357.35736   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7369.36937   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7381.38138   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7393.39339   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7405.40541   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7417.41742   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7429.42943   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7441.44144   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7453.45345   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7465.46547   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7477.47748   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7489.48949   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7501.50150   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7513.51351   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7525.52553   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7537.53754   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7549.54955   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7561.56156   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7573.57357   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7585.58559   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7597.59760   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7609.60961   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7621.62162   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7633.63363   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7645.64565   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7657.65766   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7669.66967   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7681.68168   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7693.69369   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7705.70571   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7717.71772   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7729.72973   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7741.74174   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7753.75375   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7765.76577   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7777.77778   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7789.78979   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7801.80180   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7813.81381   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7825.82583   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7837.83784   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7849.84985   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7861.86186   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7873.87387   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7885.88589   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7897.89790   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7909.90991   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7921.92192   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7933.93393   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7945.94595   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7957.95796   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7969.96997   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7981.98198   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
7993.99399   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8006.00601   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8018.01802   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8030.03003   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8042.04204   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8054.05405   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8066.06607   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8078.07808   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8090.09009   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8102.10210   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8114.11411   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8126.12613   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8138.13814   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8150.15015   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8162.16216   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8174.17417   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8186.18619   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8198.19820   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8210.21021   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8222.22222   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8234.23423   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8246.24625   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8258.25826   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8270.27027   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8282.28228   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8294.29429   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8306.30631   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8318.31832   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8330.33033   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8342.34234   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8354.35435   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8366.36637   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8378.37838   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8390.39039   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8402.40240   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8414.41441   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8426.42643   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8438.43844   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8450.45045   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8462.46246   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8474.47447   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8486.48649   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8498.49850   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8510.51051   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8522.52252   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8534.53453   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8546.54655   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8558.55856   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8570.57057   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8582.58258   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8594.59459   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8606.60661   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8618.61862   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8630.63063   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8642.64264   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8654.65465   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8666.66667   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8678.67868   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8690.69069   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8702.70270   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8714.71471   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8726.72673   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8738.73874   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8750.75075   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8762.76276   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8774.77477   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8786.78679   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8798.79880   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8810.81081   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8822.82282   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8834.83483   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8846.84685   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8858.85886   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8870.87087   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8882.88288   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8894.89489   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8906.90691   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8918.91892   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8930.93093   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8942.94294   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8954.95495   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8966.96697   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8978.97898   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
8990.99099   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9003.00300   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9015.01502   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9027.02703   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9039.03904   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9051.05105   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9063.06306   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9075.07508   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9087.08709   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9099.09910   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9111.11111   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9123.12312   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9135.13514   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9147.14715   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9159.15916   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9171.17117   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9183.18318   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9195.19520   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9207.20721   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9219.21922   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9231.23123   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9243.24324   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9255.25526   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9267.26727   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9279.27928   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9291.29129   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9303.30330   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9315.31532   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9327.32733   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9339.33934   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9351.35135   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9363.36336   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9375.37538   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9387.38739   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9399.39940   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9411.41141   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9423.42342   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9435.43544   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9447.44745   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9459.45946   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9471.47147   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9483.48348   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9495.49550   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9507.50751   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9519.51952   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9531.53153   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9543.54354   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9555.55556   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9567.56757   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9579.57958   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9591.59159   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9603.60360   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9615.61562   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9627.62763   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9639.63964   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9651.65165   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9663.66366   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9675.67568   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9687.68769   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9699.69970   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9711.71171   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9723.72372   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9735.73574   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9747.74775   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9759.75976   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9771.77177   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9783.78378   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9795.79580   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9807.80781   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9819.81982   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9831.83183   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9843.84384   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9855.85586   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9867.86787   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9879.87988   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9891.89189   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9903.90390   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9915.91592   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9927.92793   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9939.93994   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9951.95195   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9963.96396   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9975.97598   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
9987.98799   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10000.00000   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10012.01201   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10024.02402   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10036.03604   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10048.04805   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10060.06006   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10072.07207   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10084.08408   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10096.09610   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10108.10811   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10120.12012   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10132.13213   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10144.14414   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10156.15616   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10168.16817   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10180.18018   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10192.19219   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10204.20420   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10216.21622   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10228.22823   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10240.24024   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10252.25225   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10264.26426   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10276.27628   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10288.28829   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10300.30030   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10312.31231   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10324.32432   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10336.33634   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10348.34835   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10360.36036   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10372.37237   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10384.38438   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10396.39640   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10408.40841   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10420.42042   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10432.43243   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10444.44444   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10456.45646   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10468.46847   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10480.48048   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10492.49249   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10504.50450   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10516.51652   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10528.52853   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10540.54054   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10552.55255   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
