C11	 0.000105263
C12	-6.31579E-6
C13 	-8.42105E-6
C14	 3.62413E-16
C22	 0.000117647
C23	-9.41177E-6
C24	-1.83176E-16
C33	 0.00002
C34	 1.29587E-16
C44	 0.0004
C55	 0.0005
C56	-3.44113E-16
C66	 0.00025

