C11	 0.000105263			0.000155263
C12	-8.42105001E-6		-7.42105001E-6
C13 	-8.42105E-6			-7.42105E-6
C14	 3.62413E-18			3.62413E-18
C22	 0.0001052630001		0.0001552630001
C23	-8.421050001E-6		-7.421050001E-6
C24	-1.83176E-18			-1.83176E-18
C33	 0.00010526300001		0.00015526300001
C34	 1.29587E-18			1.29587E-18
C44	 0.0004				0.0003
C55	 0.00040001			0.00030001
C56	-3.44113E-18			-3.44113E-18
C66	 0.000400001			0.000300001
