r         ur            utheta            w
 0.00315 -299.9488036663 0.0000000000 0.0000000000 
 0.00317 -302.7579928777 0.0000000000 0.0000000000 
 0.00318 -305.5733708420 0.0000000000 0.0000000000 
 0.00319 -308.3949011133 0.0000000000 0.0000000000 
 0.00320 -311.2225479766 0.0000000000 0.0000000000 
 0.00321 -314.0562764295 0.0000000000 0.0000000000 
 0.00323 -316.8960521637 0.0000000000 0.0000000000 
 0.00324 -319.7418415470 0.0000000000 0.0000000000 
 0.00325 -322.5936116062 0.0000000000 0.0000000000 
 0.00326 -325.4513300102 0.0000000000 0.0000000000 
 0.00327 -328.3149650537 0.0000000000 0.0000000000 
 0.00329 -331.1844856417 0.0000000000 0.0000000000 
 0.00330 -334.0598612733 0.0000000000 0.0000000000 
 0.00331 -336.9410620276 0.0000000000 0.0000000000 
 0.00332 -339.8280585485 0.0000000000 0.0000000000 
 0.00333 -342.7208220311 0.0000000000 0.0000000000 
 0.00335 -345.6193242073 0.0000000000 0.0000000000 
 0.00336 -348.5235373332 0.0000000000 0.0000000000 
 0.00337 -351.4334341755 0.0000000000 0.0000000000 
 0.00338 -354.3489879991 0.0000000000 0.0000000000 
 0.00339 -357.2701725547 0.0000000000 0.0000000000 
 0.00341 -360.1969620673 0.0000000000 0.0000000000 
 0.00342 -363.1293312239 0.0000000000 0.0000000000 
 0.00343 -366.0672551627 0.0000000000 0.0000000000 
 0.00344 -369.0107094620 0.0000000000 0.0000000000 
 0.00345 -371.9596701294 0.0000000000 0.0000000000 
 0.00347 -374.9141135914 0.0000000000 0.0000000000 
 0.00348 -377.8740166834 0.0000000000 0.0000000000 
 0.00349 -380.8393566399 0.0000000000 0.0000000000 
 0.00350 -383.8101110847 0.0000000000 0.0000000000 
 0.00351 -386.7862580218 0.0000000000 0.0000000000 
 0.00353 -389.7677758261 0.0000000000 0.0000000000 
 0.00354 -392.7546432349 0.0000000000 0.0000000000 
 0.00355 -395.7468393389 0.0000000000 0.0000000000 
 0.00356 -398.7443435741 0.0000000000 0.0000000000 
 0.00357 -401.7471357136 0.0000000000 0.0000000000 
 0.00359 -404.7551958597 0.0000000000 0.0000000000 
 0.00360 -407.7685044361 0.0000000000 0.0000000000 
 0.00361 -410.7870421804 0.0000000000 0.0000000000 
 0.00362 -413.8107901368 0.0000000000 0.0000000000 
 0.00363 -416.8397296490 0.0000000000 0.0000000000 
 0.00365 -419.8738423533 0.0000000000 0.0000000000 
 0.00366 -422.9131101716 0.0000000000 0.0000000000 
 0.00367 -425.9575153049 0.0000000000 0.0000000000 
 0.00368 -429.0070402274 0.0000000000 0.0000000000 
 0.00369 -432.0616676792 0.0000000000 0.0000000000 
 0.00371 -435.1213806612 0.0000000000 0.0000000000 
 0.00372 -438.1861624288 0.0000000000 0.0000000000 
 0.00373 -441.2559964858 0.0000000000 0.0000000000 
 0.00374 -444.3308665792 0.0000000000 0.0000000000 
 0.00375 -447.4107566937 0.0000000000 0.0000000000 
 0.00377 -450.4956510460 0.0000000000 0.0000000000 
 0.00378 -453.5855340799 0.0000000000 0.0000000000 
 0.00379 -456.6803904610 0.0000000000 0.0000000000 
 0.00380 -459.7802050721 0.0000000000 0.0000000000 
 0.00381 -462.8849630077 0.0000000000 0.0000000000 
 0.00383 -465.9946495701 0.0000000000 0.0000000000 
 0.00384 -469.1092502642 0.0000000000 0.0000000000 
 0.00385 -472.2287507933 0.0000000000 0.0000000000 
 0.00386 -475.3531370546 0.0000000000 0.0000000000 
 0.00387 -478.4823951351 0.0000000000 0.0000000000 
 0.00389 -481.6165113072 0.0000000000 0.0000000000 
 0.00390 -484.7554720249 0.0000000000 0.0000000000 
 0.00391 -487.8992639198 0.0000000000 0.0000000000 
 0.00392 -491.0478737970 0.0000000000 0.0000000000 
 0.00393 -494.2012886319 0.0000000000 0.0000000000 
 0.00395 -497.3594955657 0.0000000000 0.0000000000 
 0.00396 -500.5224819026 0.0000000000 0.0000000000 
 0.00397 -503.6902351059 0.0000000000 0.0000000000 
 0.00398 -506.8627427947 0.0000000000 0.0000000000 
 0.00399 -510.0399927406 0.0000000000 0.0000000000 
 0.00401 -513.2219728644 0.0000000000 0.0000000000 
 0.00402 -516.4086712330 0.0000000000 0.0000000000 
 0.00403 -519.6000760561 0.0000000000 0.0000000000 
 0.00404 -522.7961756835 0.0000000000 0.0000000000 
 0.00405 -525.9969586021 0.0000000000 0.0000000000 
 0.00407 -529.2024134329 0.0000000000 0.0000000000 
 0.00408 -532.4125289280 0.0000000000 0.0000000000 
 0.00409 -535.6272939684 0.0000000000 0.0000000000 
 0.00410 -538.8466975609 0.0000000000 0.0000000000 
 0.00411 -542.0707288357 0.0000000000 0.0000000000 
 0.00413 -545.2993770436 0.0000000000 0.0000000000 
 0.00414 -548.5326315540 0.0000000000 0.0000000000 
 0.00415 -551.7704818518 0.0000000000 0.0000000000 
 0.00416 -555.0129175357 0.0000000000 0.0000000000 
 0.00417 -558.2599283154 0.0000000000 0.0000000000 
 0.00419 -561.5115040095 0.0000000000 0.0000000000 
 0.00420 -564.7676345434 0.0000000000 0.0000000000 
 0.00421 -568.0283099471 0.0000000000 0.0000000000 
 0.00422 -571.2935203528 0.0000000000 0.0000000000 
 0.00423 -574.5632559934 0.0000000000 0.0000000000 
 0.00425 -577.8375071999 0.0000000000 0.0000000000 
 0.00426 -581.1162643998 0.0000000000 0.0000000000 
 0.00427 -584.3995181152 0.0000000000 0.0000000000 
 0.00428 -587.6872589606 0.0000000000 0.0000000000 
 0.00429 -590.9794776416 0.0000000000 0.0000000000 
 0.00431 -594.2761649523 0.0000000000 0.0000000000 
 0.00432 -597.5773117746 0.0000000000 0.0000000000 
 0.00433 -600.8829090755 0.0000000000 0.0000000000 
 0.00434 -604.1929479060 0.0000000000 0.0000000000 
 0.00435 -607.5074193995 0.0000000000 0.0000000000 
 0.00437 -610.8263147697 0.0000000000 0.0000000000 
 0.00438 -614.1496253097 0.0000000000 0.0000000000 
 0.00439 -617.4773423899 0.0000000000 0.0000000000 
 0.00440 -620.8094574570 0.0000000000 0.0000000000 
 0.00441 -624.1459620320 0.0000000000 0.0000000000 
 0.00443 -627.4868477092 0.0000000000 0.0000000000 
 0.00444 -630.8321061549 0.0000000000 0.0000000000 
 0.00445 -634.1817291055 0.0000000000 0.0000000000 
 0.00446 -637.5357083666 0.0000000000 0.0000000000 
 0.00447 -640.8940358117 0.0000000000 0.0000000000 
 0.00449 -644.2567033807 0.0000000000 0.0000000000 
 0.00450 -647.6237030787 0.0000000000 0.0000000000 
 0.00451 -650.9950269751 0.0000000000 0.0000000000 
 0.00452 -654.3706672020 0.0000000000 0.0000000000 
 0.00453 -657.7506159530 0.0000000000 0.0000000000 
 0.00455 -661.1348654827 0.0000000000 0.0000000000 
 0.00456 -664.5234081048 0.0000000000 0.0000000000 
 0.00457 -667.9162361915 0.0000000000 0.0000000000 
 0.00458 -671.3133421723 0.0000000000 0.0000000000 
 0.00459 -674.7147185328 0.0000000000 0.0000000000 
 0.00461 -678.1203578140 0.0000000000 0.0000000000 
 0.00462 -681.5302526110 0.0000000000 0.0000000000 
 0.00463 -684.9443955724 0.0000000000 0.0000000000 
 0.00464 -688.3627793987 0.0000000000 0.0000000000 
 0.00465 -691.7853968421 0.0000000000 0.0000000000 
 0.00467 -695.2122407051 0.0000000000 0.0000000000 
 0.00468 -698.6433038398 0.0000000000 0.0000000000 
 0.00469 -702.0785791469 0.0000000000 0.0000000000 
 0.00470 -705.5180595750 0.0000000000 0.0000000000 
 0.00471 -708.9617381197 0.0000000000 0.0000000000 
 0.00473 -712.4096078228 0.0000000000 0.0000000000 
 0.00474 -715.8616617712 0.0000000000 0.0000000000 
 0.00475 -719.3178930967 0.0000000000 0.0000000000 
 0.00476 -722.7782949747 0.0000000000 0.0000000000 
