C11	 0.0342945
C12	-0.00632457
C13 	-0.00117584
C14	 0.00297262
C22	 0.0548894
C23	-0.00785624
C24	 0.0103343
C33	 0.0210369
C34	-0.0298791
C44	 0.138073
C55	 0.123325
C56	 0.00625
C66	 0.101675
