r         ur            utheta            w
6780.78078 -0.0001148781 0.0000000000 0.0000000000 
6792.79279 -0.0001152771 0.0000000000 0.0000000000 
6804.80480 -0.0001156767 0.0000000000 0.0000000000 
6816.81682 -0.0001160770 0.0000000000 0.0000000000 
6828.82883 -0.0001164780 0.0000000000 0.0000000000 
6840.84084 -0.0001168796 0.0000000000 0.0000000000 
6852.85285 -0.0001172819 0.0000000000 0.0000000000 
6864.86486 -0.0001176848 0.0000000000 0.0000000000 
6876.87688 -0.0001180884 0.0000000000 0.0000000000 
6888.88889 -0.0001184927 0.0000000000 0.0000000000 
6900.90090 -0.0001188976 0.0000000000 0.0000000000 
6912.91291 -0.0001193032 0.0000000000 0.0000000000 
6924.92492 -0.0001197095 0.0000000000 0.0000000000 
6936.93694 -0.0001201164 0.0000000000 0.0000000000 
6948.94895 -0.0001205240 0.0000000000 0.0000000000 
6960.96096 -0.0001209322 0.0000000000 0.0000000000 
6972.97297 -0.0001213411 0.0000000000 0.0000000000 
6984.98498 -0.0001217507 0.0000000000 0.0000000000 
6996.99700 -0.0001221609 0.0000000000 0.0000000000 
7009.00901 -0.0001225718 0.0000000000 0.0000000000 
7021.02102 -0.0001229834 0.0000000000 0.0000000000 
7033.03303 -0.0001233956 0.0000000000 0.0000000000 
7045.04505 -0.0001238085 0.0000000000 0.0000000000 
7057.05706 -0.0001242220 0.0000000000 0.0000000000 
7069.06907 -0.0001246362 0.0000000000 0.0000000000 
7081.08108 -0.0001250510 0.0000000000 0.0000000000 
7093.09309 -0.0001254665 0.0000000000 0.0000000000 
7105.10511 -0.0001258827 0.0000000000 0.0000000000 
7117.11712 -0.0001262995 0.0000000000 0.0000000000 
7129.12913 -0.0001267170 0.0000000000 0.0000000000 
7141.14114 -0.0001271352 0.0000000000 0.0000000000 
7153.15315 -0.0001275540 0.0000000000 0.0000000000 
7165.16517 -0.0001279734 0.0000000000 0.0000000000 
7177.17718 -0.0001283935 0.0000000000 0.0000000000 
7189.18919 -0.0001288143 0.0000000000 0.0000000000 
7201.20120 -0.0001292357 0.0000000000 0.0000000000 
7213.21321 -0.0001296578 0.0000000000 0.0000000000 
7225.22523 -0.0001300805 0.0000000000 0.0000000000 
7237.23724 -0.0001305039 0.0000000000 0.0000000000 
7249.24925 -0.0001309280 0.0000000000 0.0000000000 
7261.26126 -0.0001313527 0.0000000000 0.0000000000 
7273.27327 -0.0001317781 0.0000000000 0.0000000000 
7285.28529 -0.0001322041 0.0000000000 0.0000000000 
7297.29730 -0.0001326308 0.0000000000 0.0000000000 
7309.30931 -0.0001330581 0.0000000000 0.0000000000 
7321.32132 -0.0001334861 0.0000000000 0.0000000000 
7333.33333 -0.0001339147 0.0000000000 0.0000000000 
7345.34535 -0.0001343440 0.0000000000 0.0000000000 
7357.35736 -0.0001347739 0.0000000000 0.0000000000 
